Datetime,Text
2022-05-30 02:33:03+00:00,19.92% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.983 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 02:31:55+00:00,"Parcel -106,-94 was purchased for 1.9000 $ETH ($3,562.88 USD) by https://t.co/amZBX0WTZO from https://t.co/HhGZBb9dK3 #decentraland #land #parcel #estate #mana https://t.co/UZu5Bw8JDX"
2022-05-30 02:31:09+00:00,"Order successful!

LAND Coordinates: [-106, -94]
Price: 1.9000 $ETH ($3,562.88 USD = 1.9000 $ETH)

Purchased by https://t.co/XolpCZCCg1 from https://t.co/fz1ST7V6ey

https://t.co/xCkHjEabFi #decentraland #land #parcel #estate #mana https://t.co/hyXeRiV1Kj"
2022-05-30 02:30:06+00:00,"🔝 Top gainers of the last hour (Out of Top 100) 📈

🥇 #GMT $1.1436 📈 6.50051022% 
🥈 #GALA $0.0818 📈 6.14496923% 
🥉 #KAVA $2.5005 📈 5.52315739% 
4️⃣  #AVAX $27.3455 📈 5.29203363% 
5️⃣  #MANA $1.0223 📈 5.28097262%

Trade #crypto on Binance https://t.co/YF3WzpbYc1"
2022-05-30 02:29:01+00:00,AWESOME! #Decentraland  #mana #barrysilbert #elonmask https://t.co/VUSPuQiYAh
2022-05-30 02:27:01+00:00,"Whoa! Decentraland is on fire 🔥🔥 today! 😎 

1 MANA is now $1.0227 (Up 5.28% in 1 hour)

Keep up with the latest MANA news here. 
https://t.co/oHI9Wo5nO9

#Decentraland #MANA $MANA #crypto"
2022-05-30 02:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/Xvzo9vWBd2"
2022-05-30 02:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/FfPcZB5gIV"
2022-05-30 02:16:17+00:00,#hbar #grt #eos #rune #mana https://t.co/wP96i6Uh73
2022-05-30 02:14:21+00:00,"Parcel 19,-1 was purchased for 1.8000 $ETH ($3,313.73 USD) by https://t.co/GvJ0HWiac2 from https://t.co/kkzm7Kq9II #decentraland #land #parcel #estate #mana https://t.co/YhiqXJGs3m"
2022-05-30 02:14:20+00:00,"AMAZING SPOT - on the freeway, close to the plaza was purchased for 1.8000 $ETH ($3,313.73 USD) by https://t.co/FZR2iOEcwX from https://t.co/kkzm7Kq9II #decentraland #land #parcel #estate #mana https://t.co/xv8kJyoxya"
2022-05-30 02:14:19+00:00,"💖  Crypto Gift Shop - Free Coins ! 💖 was purchased for 1.8000 $ETH ($3,313.73 USD) by https://t.co/GvJ0HWiac2 from https://t.co/kkzm7Kq9II #decentraland #land #parcel #estate #mana https://t.co/D81M6Eksx3"
2022-05-30 02:14:17+00:00,"Order successful!

LAND Coordinates: [49, 42]
Price: 1.8000 $ETH ($3,313.73 USD = 1.8000 $ETH)

Purchased by https://t.co/LjV2BkOekA from https://t.co/QRtOzZKa3F

https://t.co/GZeNW6J5WT #decentraland #land #parcel #estate #mana https://t.co/kEDVLTM1My"
2022-05-30 02:13:51+00:00,"Order successful!

LAND Coordinates: [49, 43]
Price: 1.8000 $ETH ($3,313.73 USD = 1.8000 $ETH)

Purchased by https://t.co/Mrk7zasRQl from https://t.co/QRtOzZKa3F

https://t.co/rJ0GtX8kIC #decentraland #land #parcel #estate #mana https://t.co/px8bZy4J0N"
2022-05-30 02:13:50+00:00,"Order successful!

LAND Coordinates: [19, -1]
Price: 1.8000 $ETH ($3,313.73 USD = 1.8000 $ETH)

Purchased by https://t.co/LjV2BkOekA from https://t.co/QRtOzZKa3F

https://t.co/ZWrWcMIpc0 #decentraland #land #parcel #estate #mana https://t.co/ZOUKUCwYlC"
2022-05-30 02:13:04+00:00,"Parcel 20,-1 was purchased for 1.8000 $ETH ($3,313.73 USD) by https://t.co/tIdyLQCj33 from https://t.co/kkzm7Kq9II #decentraland #land #parcel #estate #mana https://t.co/igrMqdqnVU"
2022-05-30 02:12:33+00:00,"Order successful!

LAND Coordinates: [20, -1]
Price: 1.8000 $ETH ($3,313.73 USD = 1.8000 $ETH)

Purchased by https://t.co/jOHSL8Qjcn from https://t.co/QRtOzZKa3F

https://t.co/z5mnsEn4J5 #decentraland #land #parcel #estate #mana https://t.co/2VDgTQHKsB"
2022-05-30 02:12:02+00:00,21.46% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.964 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 02:11:48+00:00,"*Very close to city center with road access* was purchased for 1.8000 $ETH ($3,313.73 USD) by https://t.co/K37SuminuE from https://t.co/kkzm7Kq9II #decentraland #land #parcel #estate #mana https://t.co/LmD1dFXb5j"
2022-05-30 02:11:41+00:00,"Order successful!

LAND Coordinates: [19, -2]
Price: 1.8000 $ETH ($3,313.73 USD = 1.8000 $ETH)

Purchased by https://t.co/COyyCkl0r1 from https://t.co/QRtOzZKa3F

https://t.co/Kz0Jgopuyg #decentraland #land #parcel #estate #mana https://t.co/adsp1Lzi63"
2022-05-30 02:06:54+00:00,"Hi Fam! I hope you are having a great day/night!🥰🥳🙏

E545  #Bitcoin and #Crypto - #BTC nearing a very important level.  #ETH #BNB #XRP #SOL #ADA #EGLD #GMT #SHIB #AVAX #AXS #MANA #GALA #APE #IOTX #IOTA #VRA #ZIL #TRX #DOT #NEAR +++many more

https://t.co/4bZVKWptMO"
2022-05-30 02:01:36+00:00,"$MANA is about to breakout!!!!!!!

#MANA #Decentraland 
chart link: https://t.co/hCsEMMW9vM https://t.co/0yWlwkU5xW"
2022-05-30 02:00:04+00:00,"Decentraland (MANA) White Paper 10 - Gerçek Zamanlı Katman | Kripto Coin
Detaylar: https://t.co/1CKdAJq01D
#decentraland #mana #gerçekzamanlıkatman"
2022-05-30 02:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/0fAdko7gJi"
2022-05-30 02:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/it1ClLMXMS"
2022-05-30 01:51:02+00:00,22.8% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.948 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 01:47:25+00:00,#mana formasyon çalışmıştıŕ 🎯 derinliģi kadar yükseldî 1$  ✌️2kere direncten döndü ilerleyecek gibi duruyor 🐈‍⬛ #Metaverse https://t.co/WKic34J1wf
2022-05-30 01:40:03+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/bsQA4FfhPP"
2022-05-30 01:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/HxahcVdm6G"
2022-05-30 01:37:31+00:00,"#MANAUSDT Bull Alert!

5X Volume
Price:      0.9976
5-min %: 1.2%
Volume:  $346,749
 
#crypto #whale #btc #eth #MANA $MANA https://t.co/s2tKFpa802"
2022-05-30 01:36:45+00:00,"$MANA
✅  Increased 3.74% in 13.5 hour(s)
💵 Price - 0.99570000 USDT
⏱️ [30 May] - 01:36:45 UTC
#MANA #MANAUSDT #CryptoBOT"
2022-05-30 01:32:11+00:00,"#MANAUSDT Bull Alert!

5X Volume
Price:      0.9839
5-min %: 0.93%
Volume:  $328,120
 
#crypto #whale #btc #eth #MANA $MANA https://t.co/EnJDqre1oI"
2022-05-30 01:30:11+00:00,"🗡 MANAUSD 15m #MACD Cross Up 📈 - Open (0.967), Close (0.974), High (0.975), Low (0.966), Volume (29179.649999999998) $MANAUSD #MANAUSD $MANA #MANA #decentraland https://t.co/ZJCjHDmnhY"
2022-05-30 01:30:02+00:00,26.08% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.908 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 01:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/F8GItC89Cs"
2022-05-30 01:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnJ6cwe https://t.co/DoVKmLzbcD"
2022-05-30 01:15:02+00:00,"Decentraland (MANA)
Anlık Fiyat: 0,97USDT
Günlük Değişim: %1,45
Anlık Takip: https://t.co/TBzmUoB8Iz
#MANA #KriptoCoin"
2022-05-30 01:11:21+00:00,"FC HOME 【Re:】　　メンバー募集！！　　【定期】
https://t.co/kmf2l5V7SE
＃MANA DC
＃Chocobo サーバー"
2022-05-30 01:10:42+00:00,"[BUY SIGNAL] 🚀
MANAUSDT (1d) Bullish divergence with 3 interval confirmations

$MANA #MANA"
2022-05-30 01:09:02+00:00,27.25% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.893 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 01:05:45+00:00,"おはようございま～す☀️
はいっ！こがね様昨日あたらしいお部屋撮ったばかりなのにさらに新しいお部屋が！！！
なんかレンの白い鱗がめっちゃ映える😍同時にうちの子銀に近いプラチナブロンドだからそれもめっちゃ映える❤️
さぁっ１週間の始まりっ！頑張っていこ～＾＾
#FF14 #Mana #Studiokogane https://t.co/e0309iEEKH"
2022-05-30 01:03:07+00:00,@AltcoinDailyio #XRP #ALGO #HBAR #GALA #MANA #XLM
2022-05-30 01:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/ks4dWs80tt"
2022-05-30 00:45:20+00:00,"🗡 MANAUSD 15m #MACD Cross Down 📉 - Open (0.963), Close (0.962), High (0.965), Low (0.959), Volume (31381.929999999997) $MANAUSD #MANAUSD $MANA #MANA #decentraland https://t.co/ZJCjHDmnhY"
2022-05-30 00:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/125R8UWbAP"
2022-05-30 00:38:28+00:00,"#おはララ です( •̅_•̅ )
暑い日が続きますが今週も頑張りましょ///
楽しい1週間になりますように///

#FFXIV #FF14 #GPOSERS #XIV_PICTCLIP #Mana #hades #おはララ #ララフェル https://t.co/CYu6KSvhQv"
2022-05-30 00:31:04+00:00,@OneMusicPH @imszmc_ @felipsuperior @SB19Official #ONEMUSICPHTOP20 #MANA BY #SB19
2022-05-30 00:20:40+00:00,Hourly Trends of  #XRP #MANA #FTM #ALGO https://t.co/AqUReY7QxU
2022-05-30 00:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/W3plukuCk9"
2022-05-30 00:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/HZNql58Vwa"
2022-05-30 00:10:02+00:00,"Decentraland (MANA)
Anlık Fiyat: 0,97USDT
Günlük Değişim: %1,73
Anlık Takip: https://t.co/TBzmUoB8Iz
#MANA #KriptoCoin"
2022-05-30 00:06:02+00:00,26.47% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.903 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-30 00:00:01+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/ldIfnXQxy9"
2022-05-30 00:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/uuMavhnxg4"
2022-05-29 23:57:44+00:00,@OneMusicPH @imszmc_ @felipsuperior @SB19Official #ONEMUSICPHTOP20 #MANA BY #SB19
2022-05-29 23:55:12+00:00,$MANA trade from CoinASTROvip just make profit 116.703975%. #MANA https://t.co/izyEFnD442
2022-05-29 23:45:02+00:00,26.21% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.906 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-29 23:44:42+00:00,"おはようございます！🐰

昨日は事件屋_紅蓮編を終了しました！

事件屋とはしばらくお別れですね〜。
次元の彼方に行っちゃった
ヒルディ、ギルガメッシュ、ラザハン大使は
暁月で明らかに・・・？

#FFXIV #MANA #Belias #おはウサ #ヴィエラ https://t.co/vYHX670qT3"
2022-05-29 23:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/U2m53rNDgc"
2022-05-29 23:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/8LiW5i3ztZ"
2022-05-29 23:28:12+00:00,"#mır birşeyler deneyecek gibi. Hacmindeki artış ile 3x yapabilir..

$mır 0.329 dan alındı.

İzleyelim..

#btc #eth   #bel   #mana  #luna   #usdt   #LUNC"
2022-05-29 23:28:03+00:00,"Проекты Metaverse, работающие в сети Polygon. 🔷 
#polygon #SAND #MANA #GameFi #metaverse #phemex https://t.co/n1QCWPQq0G"
2022-05-29 23:24:02+00:00,26.86% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.898 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-29 23:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/BBmkz6RPOZ"
2022-05-29 23:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/b2nvHeoxUx"
2022-05-29 23:19:03+00:00,"Parcel -43,-114 was purchased for 3,924 $MANA ($3,794.57 USD) by https://t.co/MDt6UHMF6v from https://t.co/uYJ7qyRfNe #decentraland #land #parcel #estate #mana https://t.co/QsafntvKE1"
2022-05-29 23:18:44+00:00,"Order successful!

LAND Coordinates: [-43, -114]
Price: 3,924 $MANA ($3,794.57 USD = 2.0904 $ETH)

Purchased by https://t.co/A3hFfohE7P from https://t.co/m4BG3o51K4

https://t.co/giY6gJqnaa #decentraland #land #parcel #estate #mana https://t.co/ljcWLT0L2s"
2022-05-29 23:12:48+00:00,"Super Prime 4x1 Land attached to District! (@favid#5317 on discord) was purchased for 18,420 $MANA ($17,812.43 USD) by https://t.co/zdmDsSC7VJ from https://t.co/IbjfoWwak5 #decentraland #land #parcel #estate #mana https://t.co/czdOwnqkrh"
2022-05-29 23:12:01+00:00,"Order successful!

Estate Id: 4812
Estate Size: 4
Price: 18,420 $MANA ($17,812.43 USD = 9.8129 $ETH)

Purchased by https://t.co/BXPL6atjzc from https://t.co/UFLHhxWhJe

https://t.co/Z3CtIdqVre #decentraland #land #parcel #estate #mana https://t.co/SdVGQZQ38x"
2022-05-29 23:03:29+00:00,"Keep building .. 

#eth #btc #avax #ftm #sol #sand #mana"
2022-05-29 23:02:06+00:00,"Which #Crypto will millionaire or billionaire ?

#LUNC  
#LUNA 
#ETH 
#BNB  
#BabyDoge 
#ADA 
#AVAX  
#MATIC 
#CRO  
#MANA 
#SHIB.                                                                #DOT  
#SOL
#BTC { Comment your “favourite”#cryptocurrencies , #crypto }"
2022-05-29 23:00:04+00:00,"Decentraland (MANA) White Paper 16 - Zorluklar | Kripto Coin
Detaylar: https://t.co/p6SWXNnON5
#decentraland #mana #merkeziyetsizlik"
2022-05-29 23:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/xCLt4WrgUh"
2022-05-29 22:42:02+00:00,27.12% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.895 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-29 22:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/BxgwtkHFOo"
2022-05-29 22:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/3mIdkfNCwF"
2022-05-29 22:27:55+00:00,"Parcel -37,-116 was purchased for 1.8500 $ETH ($3,339.69 USD) by https://t.co/bH1e0C2Ckq from https://t.co/HhGZBb9dK3 #decentraland #land #parcel #estate #mana https://t.co/cA4MpzMnn1"
2022-05-29 22:27:29+00:00,"Order successful!

LAND Coordinates: [-37, -116]
Price: 1.8500 $ETH ($3,339.69 USD = 1.8500 $ETH)

Purchased by https://t.co/0ArS7ZDBl7 from https://t.co/fz1ST7V6ey

https://t.co/wVYoQSydWZ #decentraland #land #parcel #estate #mana https://t.co/VJoZ3W5G8J"
2022-05-29 22:25:07+00:00,"[BUY SIGNAL] 🚀
MANAUSDT (1d) Bullish divergence with 3 interval confirmations

$MANA #MANA"
2022-05-29 22:25:02+00:00,"🧝Live and have a look around with the Elven dynasties throughout the forests, windy levels and also mountain chains of Elven Inlet.🏰

15%QFH9GDPRCQ -15%off😍

@AftermathIsland #Metaverse #VirtualReality #Play2Earn #TRX #BNB #ADA #Cardano #DOGE #MANA
https://t.co/iGMEq32jXk"
2022-05-29 22:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/lyLaguW00f"
2022-05-29 22:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/DHBcwACMBY"
2022-05-29 22:15:01+00:00,"👩‍🚀Step off the security of your estate toward a hazardous land of #PVP. Aspire to grow a collaboration or be a solo gunman its up to you.🔫

15%QFH9GDPRCQ -15%off😍

@AftermathIsland #TRX #BNB #ADA #Cardano #DOGE #MANA #VirtualReality #Metaverse #space
https://t.co/PRcmwHIJgt"
2022-05-29 22:11:41+00:00,"Parcel 51,-113 was purchased for 7,690 $MANA ($7,411.39 USD) by https://t.co/uf2dCX0QsR from https://t.co/wiVL60Wx9M #decentraland #land #parcel #estate #mana https://t.co/ittdVEBff9"
2022-05-29 22:11:02+00:00,"Order successful!

LAND Coordinates: [51, -113]
Price: 7,690 $MANA ($7,411.39 USD = 4.1080 $ETH)

Purchased by https://t.co/vxOSd5NhfY from https://t.co/XfSUPs9Qdp

https://t.co/92UxvtCaxm #decentraland #land #parcel #estate #mana https://t.co/52LqZk327g"
2022-05-29 22:10:12+00:00,"Hava Yolu Şirketi Pegasus, Decentraland’da Yerini Aldı

#Pegasus #Decentraland #mana #sand #metaverse #Bloktopia"
2022-05-29 22:10:01+00:00,"[BUY SIGNAL] 🚀
MANAUSDT (1d) Bullish divergence with 3 interval confirmations

$MANA #MANA"
2022-05-29 22:06:50+00:00,"Order successful!

LAND Coordinates: [-48, 29]
Price: 5,200 $MANA ($5,011.6 USD = 2.7778 $ETH)

Purchased by https://t.co/B5T1u3vcKZ from https://t.co/JUfpy7E5RY

https://t.co/RfhsMhe8UD #decentraland #land #parcel #estate #mana https://t.co/0prSQUCVSY"
2022-05-29 22:06:42+00:00,"Parcel -48,29 was purchased for 5,200 $MANA ($5,011.6 USD) by https://t.co/NLK2fIt0h8 from https://t.co/LvFTwHh3fP #decentraland #land #parcel #estate #mana https://t.co/ZIacprG6K4"
2022-05-29 22:05:27+00:00,"Parcel -47,31 was purchased for 4,750 $MANA ($4,577.91 USD) by https://t.co/wiVL60Wx9M from https://t.co/LvFTwHh3fP #decentraland #land #parcel #estate #mana https://t.co/6Ya8IjeyeG"
2022-05-29 22:05:07+00:00,"Order successful!

LAND Coordinates: [-47, 31]
Price: 4,750 $MANA ($4,577.91 USD = 2.5374 $ETH)

Purchased by https://t.co/XfSUPs9Qdp from https://t.co/JUfpy7E5RY

https://t.co/aeaDe171fD #decentraland #land #parcel #estate #mana https://t.co/joTp6AnyRs"
2022-05-29 22:00:04+00:00,"Decentraland (MANA) White Paper 03 - Tarihçe | Kripto Coin
Detaylar: https://t.co/x2fGXbzlCX
#decentraland #mana #whitepaper #demirçağı #taşdevri #bronzçağı"
2022-05-29 22:00:02+00:00,27.65% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.888 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoH0ej to track. #MANAbyTorshis
2022-05-29 22:00:00+00:00,"Top 5 Coin to follow #Tether 
 #Flow #APECOIN #MANA #DOT 

https://t.co/2tTQwVQpCG"
2022-05-29 22:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/huA6MtcsnU"
2022-05-29 21:58:41+00:00,"#SHIB #mana ve sonradan ekledigim #LUFFY  bunlar temmuz ayinda ana paralarini alcam ama sepetimde olacak 
Hic beklemedigimiz anda #ufo #saitama #Kishu  bir anda firlayacak. Hayal kırıklığı ugratacaklar #evanesco  #btc 24,450 altina dustugunde. 22-23 k . Arasinda kademeli alim"
2022-05-29 21:54:13+00:00,"Super Prime 3x1 Land attached to District! (@favid#5317 on discord) was purchased for 13,581 $MANA ($13,041.13 USD) by https://t.co/uf2dCX0QsR from https://t.co/IbjfoWwak5 #decentraland #land #parcel #estate #mana https://t.co/mnd0ig5rYg"
