Datetime,sentiment
2022-05-13 21:53:27+00:00,Neutral
2022-05-13 21:53:24+00:00,Positive
2022-05-13 21:51:57+00:00,Neutral
2022-05-13 21:45:27+00:00,Neutral
2022-05-13 21:44:37+00:00,Neutral
2022-05-13 21:43:58+00:00,Positive
2022-05-13 21:40:02+00:00,Positive
2022-05-13 21:40:00+00:00,Positive
2022-05-13 21:34:57+00:00,Positive
2022-05-13 21:20:02+00:00,Positive
2022-05-13 21:20:00+00:00,Positive
2022-05-13 21:15:10+00:00,Neutral
2022-05-13 21:09:02+00:00,Neutral
2022-05-13 21:07:58+00:00,Neutral
2022-05-13 21:01:39+00:00,Neutral
2022-05-13 21:00:22+00:00,Neutral
2022-05-13 21:00:02+00:00,Positive
2022-05-13 21:00:00+00:00,Positive
2022-05-13 20:59:17+00:00,Neutral
2022-05-13 20:47:45+00:00,Neutral
2022-05-13 20:45:54+00:00,Neutral
2022-05-13 20:40:00+00:00,Positive
2022-05-13 20:30:03+00:00,Neutral
2022-05-13 20:24:15+00:00,Neutral
2022-05-13 20:20:00+00:00,Positive
2022-05-13 20:16:59+00:00,Neutral
2022-05-13 20:14:49+00:00,Neutral
2022-05-13 20:12:03+00:00,Neutral
2022-05-13 20:11:37+00:00,Neutral
2022-05-13 20:02:13+00:00,Neutral
2022-05-13 20:00:08+00:00,Neutral
2022-05-13 20:00:00+00:00,Positive
2022-05-13 20:00:00+00:00,Neutral
2022-05-13 19:59:11+00:00,Neutral
2022-05-13 19:51:02+00:00,Neutral
2022-05-13 19:46:42+00:00,Neutral
2022-05-13 19:41:46+00:00,Neutral
2022-05-13 19:40:03+00:00,Positive
2022-05-13 19:40:00+00:00,Positive
2022-05-13 19:38:24+00:00,Positive
2022-05-13 19:35:37+00:00,Neutral
2022-05-13 19:35:02+00:00,Neutral
2022-05-13 19:28:00+00:00,Positive
2022-05-13 19:20:02+00:00,Positive
2022-05-13 19:20:00+00:00,Positive
2022-05-13 19:11:54+00:00,Neutral
2022-05-13 19:03:20+00:00,Neutral
2022-05-13 19:00:21+00:00,Neutral
2022-05-13 19:00:04+00:00,Neutral
2022-05-13 19:00:02+00:00,Positive
2022-05-13 19:00:00+00:00,Positive
2022-05-13 18:59:40+00:00,Neutral
2022-05-13 18:57:24+00:00,Neutral
2022-05-13 18:55:44+00:00,Neutral
2022-05-13 18:48:02+00:00,Neutral
2022-05-13 18:44:42+00:00,Neutral
2022-05-13 18:40:02+00:00,Positive
2022-05-13 18:40:00+00:00,Positive
2022-05-13 18:33:51+00:00,Neutral
2022-05-13 18:32:13+00:00,Neutral
2022-05-13 18:27:01+00:00,Neutral
2022-05-13 18:20:01+00:00,Positive
2022-05-13 18:20:00+00:00,Positive
2022-05-13 18:15:01+00:00,Neutral
2022-05-13 18:11:21+00:00,Neutral
2022-05-13 18:09:37+00:00,Neutral
2022-05-13 18:06:01+00:00,Neutral
2022-05-13 18:04:48+00:00,Neutral
2022-05-13 18:04:24+00:00,Neutral
2022-05-13 18:00:59+00:00,Neutral
2022-05-13 18:00:31+00:00,Positive
2022-05-13 18:00:11+00:00,Neutral
2022-05-13 18:00:00+00:00,Positive
2022-05-13 17:56:11+00:00,Neutral
2022-05-13 17:55:33+00:00,Positive
2022-05-13 17:52:48+00:00,Neutral
2022-05-13 17:46:36+00:00,Neutral
2022-05-13 17:45:01+00:00,Neutral
2022-05-13 17:43:13+00:00,Neutral
2022-05-13 17:42:59+00:00,Neutral
2022-05-13 17:40:00+00:00,Positive
2022-05-13 17:33:14+00:00,Neutral
2022-05-13 17:31:24+00:00,Neutral
2022-05-13 17:31:07+00:00,Neutral
2022-05-13 17:30:46+00:00,Negative
2022-05-13 17:30:34+00:00,Neutral
2022-05-13 17:30:07+00:00,Neutral
2022-05-13 17:30:00+00:00,Neutral
2022-05-13 17:29:53+00:00,Neutral
2022-05-13 17:29:48+00:00,Positive
2022-05-13 17:29:46+00:00,Neutral
2022-05-13 17:29:32+00:00,Neutral
2022-05-13 17:29:23+00:00,Neutral
2022-05-13 17:29:18+00:00,Neutral
2022-05-13 17:29:15+00:00,Neutral
2022-05-13 17:28:46+00:00,Neutral
2022-05-13 17:28:43+00:00,Neutral
2022-05-13 17:28:42+00:00,Neutral
2022-05-13 17:28:42+00:00,Neutral
2022-05-13 17:28:40+00:00,Neutral
2022-05-13 17:28:39+00:00,Neutral
2022-05-13 17:28:36+00:00,Neutral
2022-05-13 17:28:36+00:00,Neutral
2022-05-13 17:28:36+00:00,Neutral
2022-05-13 17:28:32+00:00,Neutral
2022-05-13 17:28:30+00:00,Neutral
2022-05-13 17:28:25+00:00,Neutral
2022-05-13 17:28:19+00:00,Neutral
2022-05-13 17:28:15+00:00,Neutral
2022-05-13 17:28:15+00:00,Neutral
2022-05-13 17:28:15+00:00,Neutral
2022-05-13 17:28:12+00:00,Neutral
2022-05-13 17:28:11+00:00,Neutral
2022-05-13 17:28:09+00:00,Neutral
2022-05-13 17:20:46+00:00,Neutral
2022-05-13 17:20:06+00:00,Neutral
2022-05-13 17:20:00+00:00,Positive
2022-05-13 17:16:59+00:00,Neutral
2022-05-13 17:13:51+00:00,Neutral
2022-05-13 17:05:24+00:00,Neutral
2022-05-13 17:04:23+00:00,Neutral
2022-05-13 17:03:48+00:00,Neutral
2022-05-13 17:03:14+00:00,Neutral
2022-05-13 17:03:13+00:00,Positive
2022-05-13 17:02:13+00:00,Negative
2022-05-13 17:00:27+00:00,Neutral
2022-05-13 17:00:04+00:00,Neutral
2022-05-13 17:00:00+00:00,Positive
2022-05-13 16:59:44+00:00,Neutral
2022-05-13 16:56:42+00:00,Neutral
2022-05-13 16:55:43+00:00,Neutral
2022-05-13 16:55:07+00:00,Positive
2022-05-13 16:51:08+00:00,Neutral
2022-05-13 16:48:14+00:00,Neutral
2022-05-13 16:47:41+00:00,Neutral
2022-05-13 16:47:08+00:00,Neutral
2022-05-13 16:44:23+00:00,Neutral
2022-05-13 16:44:19+00:00,Neutral
2022-05-13 16:43:47+00:00,Neutral
2022-05-13 16:43:36+00:00,Positive
2022-05-13 16:43:17+00:00,Neutral
2022-05-13 16:42:42+00:00,Neutral
2022-05-13 16:42:12+00:00,Neutral
2022-05-13 16:41:43+00:00,Neutral
2022-05-13 16:41:12+00:00,Neutral
2022-05-13 16:40:33+00:00,Neutral
2022-05-13 16:40:02+00:00,Positive
2022-05-13 16:40:00+00:00,Positive
2022-05-13 16:38:18+00:00,Neutral
2022-05-13 16:37:54+00:00,Neutral
2022-05-13 16:37:40+00:00,Neutral
2022-05-13 16:36:52+00:00,Neutral
2022-05-13 16:34:33+00:00,Neutral
2022-05-13 16:30:19+00:00,Neutral
2022-05-13 16:26:11+00:00,Neutral
2022-05-13 16:20:02+00:00,Positive
2022-05-13 16:20:00+00:00,Positive
2022-05-13 16:18:56+00:00,Neutral
2022-05-13 16:16:29+00:00,Neutral
2022-05-13 16:12:24+00:00,Neutral
2022-05-13 16:06:47+00:00,Neutral
2022-05-13 16:06:02+00:00,Positive
2022-05-13 16:05:11+00:00,Neutral
2022-05-13 16:01:01+00:00,Negative
2022-05-13 16:00:13+00:00,Neutral
2022-05-13 16:00:04+00:00,Neutral
2022-05-13 16:00:00+00:00,Positive
2022-05-13 15:58:35+00:00,Neutral
2022-05-13 15:49:16+00:00,Neutral
2022-05-13 15:48:05+00:00,Positive
2022-05-13 15:42:56+00:00,Positive
2022-05-13 15:40:00+00:00,Positive
2022-05-13 15:36:07+00:00,Neutral
2022-05-13 15:25:22+00:00,Neutral
2022-05-13 15:22:52+00:00,Neutral
2022-05-13 15:20:00+00:00,Positive
2022-05-13 15:15:27+00:00,Neutral
2022-05-13 15:09:43+00:00,Neutral
2022-05-13 15:07:50+00:00,Neutral
2022-05-13 15:04:56+00:00,Neutral
2022-05-13 15:04:50+00:00,Neutral
2022-05-13 15:04:31+00:00,Neutral
2022-05-13 15:04:16+00:00,Neutral
2022-05-13 15:01:47+00:00,Neutral
2022-05-13 15:00:38+00:00,Neutral
2022-05-13 15:00:27+00:00,Neutral
2022-05-13 15:00:02+00:00,Positive
2022-05-13 15:00:00+00:00,Positive
2022-05-13 14:59:46+00:00,Neutral
2022-05-13 14:59:10+00:00,Positive
2022-05-13 14:55:20+00:00,Neutral
2022-05-13 14:55:11+00:00,Positive
2022-05-13 14:54:20+00:00,Positive
2022-05-13 14:54:08+00:00,Neutral
2022-05-13 14:53:46+00:00,Neutral
2022-05-13 14:46:42+00:00,Positive
2022-05-13 14:45:24+00:00,Neutral
2022-05-13 14:40:02+00:00,Positive
2022-05-13 14:40:00+00:00,Positive
2022-05-13 14:36:20+00:00,Neutral
2022-05-13 14:35:39+00:00,Neutral
2022-05-13 14:32:02+00:00,Neutral
2022-05-13 14:30:27+00:00,Neutral
2022-05-13 14:30:18+00:00,Neutral
2022-05-13 14:29:52+00:00,Neutral
2022-05-13 14:21:32+00:00,Neutral
2022-05-13 14:20:07+00:00,Positive
2022-05-13 14:20:00+00:00,Positive
2022-05-13 14:15:28+00:00,Positive
2022-05-13 14:13:56+00:00,Neutral
2022-05-13 14:13:56+00:00,Neutral
2022-05-13 14:13:31+00:00,Positive
2022-05-13 14:13:28+00:00,Positive
2022-05-13 14:12:40+00:00,Neutral
2022-05-13 14:12:10+00:00,Positive
2022-05-13 14:00:13+00:00,Neutral
2022-05-13 14:00:02+00:00,Positive
2022-05-13 14:00:00+00:00,Positive
2022-05-13 13:57:39+00:00,Neutral
2022-05-13 13:40:03+00:00,Positive
2022-05-13 13:40:00+00:00,Positive
2022-05-13 13:39:37+00:00,Neutral
2022-05-13 13:38:19+00:00,Neutral
2022-05-13 13:29:07+00:00,Neutral
2022-05-13 13:25:28+00:00,Neutral
2022-05-13 13:23:58+00:00,Positive
2022-05-13 13:22:38+00:00,Neutral
2022-05-13 13:22:12+00:00,Neutral
2022-05-13 13:20:00+00:00,Positive
2022-05-13 13:17:21+00:00,Neutral
2022-05-13 13:16:17+00:00,Neutral
2022-05-13 13:11:36+00:00,Neutral
2022-05-13 13:09:07+00:00,Neutral
2022-05-13 13:08:47+00:00,Positive
2022-05-13 13:08:10+00:00,Neutral
2022-05-13 13:03:50+00:00,Neutral
2022-05-13 13:03:13+00:00,Neutral
2022-05-13 13:01:53+00:00,Neutral
2022-05-13 13:00:27+00:00,Neutral
2022-05-13 13:00:00+00:00,Positive
2022-05-13 12:58:26+00:00,Neutral
2022-05-13 12:51:56+00:00,Neutral
2022-05-13 12:49:18+00:00,Neutral
2022-05-13 12:48:20+00:00,Neutral
2022-05-13 12:45:58+00:00,Neutral
2022-05-13 12:42:54+00:00,Neutral
2022-05-13 12:40:02+00:00,Positive
2022-05-13 12:40:00+00:00,Positive
2022-05-13 12:36:27+00:00,Neutral
2022-05-13 12:31:39+00:00,Neutral
2022-05-13 12:31:03+00:00,Neutral
2022-05-13 12:28:00+00:00,Neutral
2022-05-13 12:26:36+00:00,Neutral
2022-05-13 12:25:05+00:00,Neutral
2022-05-13 12:24:19+00:00,Positive
2022-05-13 12:23:55+00:00,Positive
2022-05-13 12:20:00+00:00,Positive
2022-05-13 12:19:47+00:00,Neutral
2022-05-13 12:15:22+00:00,Neutral
2022-05-13 12:14:27+00:00,Neutral
2022-05-13 12:13:33+00:00,Neutral
2022-05-13 12:10:29+00:00,Neutral
2022-05-13 12:10:10+00:00,Neutral
2022-05-13 12:09:10+00:00,Neutral
2022-05-13 12:06:39+00:00,Neutral
2022-05-13 12:05:32+00:00,Neutral
2022-05-13 12:03:01+00:00,Neutral
2022-05-13 12:00:14+00:00,Neutral
2022-05-13 12:00:05+00:00,Neutral
2022-05-13 12:00:00+00:00,Positive
2022-05-13 11:55:12+00:00,Neutral
2022-05-13 11:52:40+00:00,Neutral
2022-05-13 11:46:43+00:00,Neutral
2022-05-13 11:45:01+00:00,Neutral
2022-05-13 11:44:51+00:00,Neutral
2022-05-13 11:40:52+00:00,Neutral
2022-05-13 11:40:00+00:00,Positive
2022-05-13 11:35:02+00:00,Neutral
2022-05-13 11:20:46+00:00,Neutral
2022-05-13 11:20:00+00:00,Positive
2022-05-13 11:16:11+00:00,Neutral
2022-05-13 11:15:08+00:00,Neutral
2022-05-13 11:14:45+00:00,Positive
2022-05-13 11:10:26+00:00,Neutral
2022-05-13 11:09:53+00:00,Neutral
2022-05-13 11:09:46+00:00,Neutral
2022-05-13 11:05:42+00:00,Neutral
2022-05-13 11:05:12+00:00,Neutral
2022-05-13 11:03:22+00:00,Neutral
2022-05-13 11:02:57+00:00,Neutral
2022-05-13 11:01:16+00:00,Neutral
2022-05-13 11:01:04+00:00,Neutral
2022-05-13 11:00:30+00:00,Neutral
2022-05-13 11:00:02+00:00,Positive
2022-05-13 11:00:00+00:00,Positive
2022-05-13 10:55:35+00:00,Neutral
2022-05-13 10:53:41+00:00,Neutral
2022-05-13 10:46:14+00:00,Neutral
2022-05-13 10:45:09+00:00,Neutral
2022-05-13 10:44:08+00:00,Neutral
2022-05-13 10:40:02+00:00,Positive
2022-05-13 10:40:00+00:00,Positive
2022-05-13 10:39:34+00:00,Positive
2022-05-13 10:30:01+00:00,Neutral
2022-05-13 10:29:18+00:00,Neutral
2022-05-13 10:26:53+00:00,Neutral
2022-05-13 10:25:24+00:00,Neutral
2022-05-13 10:24:01+00:00,Neutral
2022-05-13 10:22:54+00:00,Neutral
2022-05-13 10:20:00+00:00,Positive
2022-05-13 10:15:30+00:00,Neutral
2022-05-13 10:15:03+00:00,Neutral
2022-05-13 10:10:22+00:00,Neutral
2022-05-13 10:10:09+00:00,Positive
2022-05-13 10:08:12+00:00,Positive
2022-05-13 10:07:55+00:00,Neutral
2022-05-13 10:06:09+00:00,Neutral
2022-05-13 10:05:22+00:00,Neutral
2022-05-13 10:04:39+00:00,Positive
2022-05-13 10:04:36+00:00,Neutral
2022-05-13 10:04:23+00:00,Neutral
2022-05-13 10:01:57+00:00,Positive
2022-05-13 10:00:19+00:00,Neutral
2022-05-13 10:00:06+00:00,Neutral
2022-05-13 10:00:02+00:00,Positive
2022-05-13 10:00:01+00:00,Neutral
2022-05-13 10:00:00+00:00,Positive
2022-05-13 09:58:32+00:00,Positive
2022-05-13 09:57:52+00:00,Neutral
2022-05-13 09:51:18+00:00,Neutral
2022-05-13 09:46:39+00:00,Neutral
2022-05-13 09:46:13+00:00,Positive
2022-05-13 09:44:50+00:00,Neutral
2022-05-13 09:43:30+00:00,Neutral
2022-05-13 09:43:11+00:00,Negative
2022-05-13 09:40:02+00:00,Positive
2022-05-13 09:40:00+00:00,Positive
2022-05-13 09:38:36+00:00,Neutral
2022-05-13 09:35:55+00:00,Neutral
2022-05-13 09:35:17+00:00,Neutral
2022-05-13 09:34:47+00:00,Neutral
2022-05-13 09:33:34+00:00,Negative
2022-05-13 09:33:25+00:00,Neutral
2022-05-13 09:31:21+00:00,Neutral
2022-05-13 09:30:30+00:00,Neutral
2022-05-13 09:30:05+00:00,Neutral
2022-05-13 09:29:18+00:00,Neutral
2022-05-13 09:27:02+00:00,Positive
2022-05-13 09:25:03+00:00,Neutral
2022-05-13 09:23:11+00:00,Neutral
2022-05-13 09:20:02+00:00,Positive
2022-05-13 09:20:00+00:00,Positive
2022-05-13 09:18:48+00:00,Neutral
2022-05-13 09:18:40+00:00,Neutral
2022-05-13 09:17:28+00:00,Neutral
2022-05-13 09:16:46+00:00,Neutral
2022-05-13 09:16:44+00:00,Positive
2022-05-13 09:16:02+00:00,Positive
2022-05-13 09:15:55+00:00,Positive
2022-05-13 09:15:01+00:00,Neutral
2022-05-13 09:14:53+00:00,Neutral
2022-05-13 09:14:31+00:00,Positive
2022-05-13 09:12:50+00:00,Positive
2022-05-13 09:12:05+00:00,Positive
2022-05-13 09:11:24+00:00,Neutral
2022-05-13 09:11:09+00:00,Positive
2022-05-13 09:10:15+00:00,Neutral
2022-05-13 09:09:19+00:00,Negative
2022-05-13 09:09:18+00:00,Neutral
2022-05-13 09:09:09+00:00,Positive
2022-05-13 09:07:47+00:00,Positive
2022-05-13 09:07:09+00:00,Neutral
2022-05-13 09:06:04+00:00,Neutral
2022-05-13 09:04:14+00:00,Neutral
2022-05-13 09:02:13+00:00,Neutral
2022-05-13 09:01:20+00:00,Neutral
2022-05-13 09:00:05+00:00,Neutral
2022-05-13 09:00:02+00:00,Positive
2022-05-13 09:00:00+00:00,Positive
2022-05-13 08:55:52+00:00,Neutral
2022-05-13 08:40:02+00:00,Positive
2022-05-13 08:40:00+00:00,Positive
2022-05-13 08:37:31+00:00,Positive
2022-05-13 08:33:31+00:00,Neutral
2022-05-13 08:32:51+00:00,Positive
2022-05-13 08:32:46+00:00,Neutral
2022-05-13 08:32:24+00:00,Positive
2022-05-13 08:32:16+00:00,Neutral
2022-05-13 08:29:21+00:00,Neutral
2022-05-13 08:25:14+00:00,Neutral
2022-05-13 08:24:49+00:00,Neutral
2022-05-13 08:20:02+00:00,Positive
2022-05-13 08:20:00+00:00,Positive
2022-05-13 08:18:55+00:00,Neutral
2022-05-13 08:17:50+00:00,Neutral
2022-05-13 08:16:06+00:00,Neutral
2022-05-13 08:15:03+00:00,Neutral
2022-05-13 08:14:09+00:00,Neutral
2022-05-13 08:14:02+00:00,Neutral
2022-05-13 08:13:16+00:00,Neutral
2022-05-13 08:12:44+00:00,Positive
2022-05-13 08:12:14+00:00,Neutral
2022-05-13 08:11:56+00:00,Neutral
2022-05-13 08:10:51+00:00,Neutral
2022-05-13 08:10:43+00:00,Negative
2022-05-13 08:09:13+00:00,Neutral
2022-05-13 08:07:55+00:00,Neutral
2022-05-13 08:00:59+00:00,Neutral
2022-05-13 08:00:38+00:00,Neutral
2022-05-13 08:00:03+00:00,Positive
2022-05-13 08:00:00+00:00,Positive
2022-05-13 07:57:40+00:00,Neutral
2022-05-13 07:49:17+00:00,Neutral
2022-05-13 07:45:12+00:00,Positive
2022-05-13 07:44:57+00:00,Neutral
2022-05-13 07:42:46+00:00,Neutral
2022-05-13 07:40:02+00:00,Positive
2022-05-13 07:40:00+00:00,Positive
2022-05-13 07:38:15+00:00,Neutral
2022-05-13 07:38:10+00:00,Positive
2022-05-13 07:36:59+00:00,Neutral
2022-05-13 07:36:28+00:00,Positive
2022-05-13 07:35:35+00:00,Neutral
2022-05-13 07:34:03+00:00,Neutral
2022-05-13 07:20:01+00:00,Positive
2022-05-13 07:20:00+00:00,Positive
2022-05-13 07:19:18+00:00,Positive
2022-05-13 07:15:22+00:00,Neutral
2022-05-13 07:11:50+00:00,Neutral
2022-05-13 07:09:08+00:00,Neutral
2022-05-13 07:04:31+00:00,Neutral
2022-05-13 07:03:59+00:00,Positive
2022-05-13 07:00:04+00:00,Neutral
2022-05-13 07:00:02+00:00,Positive
2022-05-13 07:00:00+00:00,Positive
2022-05-13 06:56:43+00:00,Neutral
2022-05-13 06:55:54+00:00,Neutral
2022-05-13 06:54:36+00:00,Neutral
2022-05-13 06:44:25+00:00,Positive
2022-05-13 06:43:31+00:00,Neutral
2022-05-13 06:40:02+00:00,Positive
2022-05-13 06:40:00+00:00,Positive
2022-05-13 06:35:08+00:00,Neutral
2022-05-13 06:34:58+00:00,Neutral
2022-05-13 06:29:13+00:00,Neutral
2022-05-13 06:26:08+00:00,Positive
2022-05-13 06:21:32+00:00,Neutral
2022-05-13 06:20:00+00:00,Positive
2022-05-13 06:19:44+00:00,Neutral
2022-05-13 06:18:15+00:00,Positive
2022-05-13 06:16:05+00:00,Neutral
2022-05-13 06:13:28+00:00,Neutral
2022-05-13 06:11:34+00:00,Neutral
2022-05-13 06:08:21+00:00,Neutral
2022-05-13 06:05:44+00:00,Neutral
2022-05-13 06:02:30+00:00,Neutral
2022-05-13 06:00:04+00:00,Neutral
2022-05-13 06:00:02+00:00,Positive
2022-05-13 06:00:00+00:00,Positive
2022-05-13 05:58:02+00:00,Neutral
2022-05-13 05:53:49+00:00,Neutral
2022-05-13 05:47:28+00:00,Neutral
2022-05-13 05:47:17+00:00,Positive
2022-05-13 05:46:55+00:00,Neutral
2022-05-13 05:43:55+00:00,Neutral
2022-05-13 05:42:15+00:00,Neutral
2022-05-13 05:40:28+00:00,Neutral
2022-05-13 05:40:02+00:00,Positive
2022-05-13 05:40:00+00:00,Positive
2022-05-13 05:34:12+00:00,Neutral
2022-05-13 05:30:05+00:00,Neutral
2022-05-13 05:29:56+00:00,Neutral
2022-05-13 05:26:18+00:00,Neutral
2022-05-13 05:25:51+00:00,Positive
2022-05-13 05:20:02+00:00,Positive
2022-05-13 05:20:00+00:00,Positive
2022-05-13 05:19:05+00:00,Neutral
2022-05-13 05:17:01+00:00,Neutral
2022-05-13 05:12:25+00:00,Neutral
2022-05-13 05:05:10+00:00,Positive
2022-05-13 05:00:00+00:00,Positive
2022-05-13 04:57:44+00:00,Neutral
2022-05-13 04:55:01+00:00,Neutral
2022-05-13 04:47:08+00:00,Neutral
2022-05-13 04:45:02+00:00,Neutral
2022-05-13 04:41:04+00:00,Neutral
2022-05-13 04:40:02+00:00,Positive
2022-05-13 04:40:00+00:00,Positive
2022-05-13 04:38:50+00:00,Neutral
2022-05-13 04:30:01+00:00,Neutral
2022-05-13 04:27:31+00:00,Neutral
2022-05-13 04:27:01+00:00,Neutral
2022-05-13 04:21:12+00:00,Neutral
2022-05-13 04:20:52+00:00,Positive
2022-05-13 04:20:02+00:00,Positive
2022-05-13 04:20:00+00:00,Positive
2022-05-13 04:15:09+00:00,Positive
2022-05-13 04:15:01+00:00,Neutral
2022-05-13 04:06:01+00:00,Neutral
2022-05-13 04:03:31+00:00,Neutral
2022-05-13 04:02:59+00:00,Neutral
2022-05-13 04:01:19+00:00,Neutral
2022-05-13 04:00:59+00:00,Neutral
2022-05-13 04:00:21+00:00,Neutral
2022-05-13 04:00:06+00:00,Neutral
2022-05-13 04:00:03+00:00,Neutral
2022-05-13 04:00:02+00:00,Positive
2022-05-13 04:00:00+00:00,Positive
2022-05-13 03:57:36+00:00,Positive
2022-05-13 03:56:16+00:00,Neutral
2022-05-13 03:49:12+00:00,Positive
2022-05-13 03:48:58+00:00,Positive
2022-05-13 03:47:51+00:00,Positive
2022-05-13 03:44:41+00:00,Neutral
2022-05-13 03:40:02+00:00,Positive
2022-05-13 03:40:00+00:00,Positive
2022-05-13 03:33:42+00:00,Neutral
2022-05-13 03:33:32+00:00,Neutral
2022-05-13 03:32:39+00:00,Neutral
2022-05-13 03:30:05+00:00,Neutral
2022-05-13 03:30:02+00:00,Neutral
2022-05-13 03:30:01+00:00,Neutral
2022-05-13 03:28:21+00:00,Neutral
2022-05-13 03:28:05+00:00,Positive
2022-05-13 03:28:01+00:00,Positive
2022-05-13 03:26:54+00:00,Neutral
2022-05-13 03:25:22+00:00,Neutral
2022-05-13 03:24:39+00:00,Positive
2022-05-13 03:24:36+00:00,Positive
2022-05-13 03:24:28+00:00,Positive
2022-05-13 03:23:18+00:00,Positive
2022-05-13 03:22:56+00:00,Positive
2022-05-13 03:21:22+00:00,Neutral
2022-05-13 03:20:02+00:00,Positive
2022-05-13 03:20:00+00:00,Positive
2022-05-13 03:18:57+00:00,Neutral
2022-05-13 03:16:48+00:00,Neutral
2022-05-13 03:15:01+00:00,Neutral
2022-05-13 03:12:56+00:00,Neutral
2022-05-13 03:12:41+00:00,Positive
2022-05-13 03:11:50+00:00,Neutral
2022-05-13 03:11:14+00:00,Positive
2022-05-13 03:00:02+00:00,Positive
2022-05-13 03:00:00+00:00,Positive
2022-05-13 02:53:56+00:00,Neutral
2022-05-13 02:40:02+00:00,Positive
2022-05-13 02:40:00+00:00,Positive
2022-05-13 02:32:31+00:00,Positive
2022-05-13 02:21:02+00:00,Neutral
2022-05-13 02:20:00+00:00,Positive
2022-05-13 02:12:08+00:00,Neutral
2022-05-13 02:00:04+00:00,Neutral
2022-05-13 02:00:02+00:00,Positive
2022-05-13 02:00:00+00:00,Positive
2022-05-13 01:40:02+00:00,Positive
2022-05-13 01:40:00+00:00,Positive
2022-05-13 01:32:34+00:00,Neutral
2022-05-13 01:30:29+00:00,Positive
2022-05-13 01:30:05+00:00,Neutral
2022-05-13 01:20:02+00:00,Positive
2022-05-13 01:20:00+00:00,Positive
2022-05-13 01:18:14+00:00,Neutral
2022-05-13 01:18:02+00:00,Neutral
2022-05-13 01:17:22+00:00,Positive
2022-05-13 01:04:52+00:00,Negative
2022-05-13 01:02:12+00:00,Neutral
2022-05-13 01:00:30+00:00,Neutral
2022-05-13 01:00:02+00:00,Positive
2022-05-13 01:00:02+00:00,Neutral
2022-05-13 01:00:00+00:00,Positive
2022-05-13 00:57:02+00:00,Neutral
2022-05-13 00:54:03+00:00,Neutral
2022-05-13 00:53:14+00:00,Positive
2022-05-13 00:52:41+00:00,Neutral
2022-05-13 00:40:00+00:00,Positive
2022-05-13 00:36:04+00:00,Neutral
2022-05-13 00:36:02+00:00,Neutral
2022-05-13 00:30:00+00:00,Neutral
2022-05-13 00:27:12+00:00,Neutral
2022-05-13 00:22:30+00:00,Neutral
2022-05-13 00:21:26+00:00,Neutral
2022-05-13 00:20:23+00:00,Neutral
2022-05-13 00:20:00+00:00,Positive
2022-05-13 00:19:36+00:00,Neutral
2022-05-13 00:00:03+00:00,Neutral
2022-05-13 00:00:01+00:00,Neutral
2022-05-13 00:00:00+00:00,Positive
2022-05-12 23:54:02+00:00,Neutral
2022-05-12 23:49:04+00:00,Neutral
2022-05-12 23:45:29+00:00,Neutral
2022-05-12 23:45:07+00:00,Negative
2022-05-12 23:40:02+00:00,Positive
2022-05-12 23:40:00+00:00,Positive
2022-05-12 23:33:02+00:00,Neutral
2022-05-12 23:20:00+00:00,Positive
2022-05-12 23:18:54+00:00,Neutral
2022-05-12 23:12:02+00:00,Neutral
2022-05-12 23:03:23+00:00,Neutral
2022-05-12 23:01:12+00:00,Neutral
2022-05-12 23:00:05+00:00,Neutral
2022-05-12 23:00:00+00:00,Positive
2022-05-12 22:59:20+00:00,Neutral
2022-05-12 22:59:04+00:00,Neutral
2022-05-12 22:58:14+00:00,Positive
2022-05-12 22:56:29+00:00,Neutral
2022-05-12 22:54:44+00:00,Neutral
2022-05-12 22:51:02+00:00,Neutral
2022-05-12 22:44:52+00:00,Positive
2022-05-12 22:44:46+00:00,Neutral
2022-05-12 22:44:41+00:00,Neutral
2022-05-12 22:44:29+00:00,Neutral
2022-05-12 22:43:25+00:00,Neutral
2022-05-12 22:42:41+00:00,Positive
2022-05-12 22:40:00+00:00,Positive
2022-05-12 22:35:56+00:00,Neutral
2022-05-12 22:35:50+00:00,Positive
2022-05-12 22:34:18+00:00,Neutral
2022-05-12 22:31:25+00:00,Positive
2022-05-12 22:30:02+00:00,Neutral
2022-05-12 22:29:42+00:00,Neutral
2022-05-12 22:29:31+00:00,Positive
2022-05-12 22:27:48+00:00,Neutral
2022-05-12 22:25:59+00:00,Neutral
2022-05-12 22:25:45+00:00,Positive
2022-05-12 22:23:29+00:00,Neutral
2022-05-12 22:22:46+00:00,Positive
2022-05-12 22:22:14+00:00,Neutral
2022-05-12 22:21:55+00:00,Positive
2022-05-12 22:20:00+00:00,Positive
2022-05-12 22:17:15+00:00,Neutral
2022-05-12 22:16:56+00:00,Neutral
2022-05-12 22:16:53+00:00,Positive
2022-05-12 22:14:30+00:00,Neutral
2022-05-12 22:09:02+00:00,Neutral
2022-05-12 22:02:19+00:00,Neutral
2022-05-12 22:01:50+00:00,Positive
2022-05-12 22:01:02+00:00,Neutral
2022-05-12 22:01:02+00:00,Neutral
2022-05-12 22:00:59+00:00,Positive
2022-05-12 22:00:07+00:00,Positive
2022-05-12 22:00:00+00:00,Positive
2022-05-12 21:59:46+00:00,Neutral
2022-05-12 21:59:46+00:00,Neutral
2022-05-12 21:59:41+00:00,Positive
2022-05-12 21:58:50+00:00,Positive
